試合ID,履歴No,ピリオド,ピリオド残時間,チームID,チーム名,背番号1,背番号2,選手名1,選手名2,プレイテキスト,スコア,ピリオド終了フラグ,試合終了フラグ,選手ID1,選手ID2,アクション1,アクション2,アクション3,ホームアウェイ,エリア,X座標,Y座標,サイド
1111111,371,3,3:35,222,チームB,4,,選手16,,#4 選手16 3Pシュート○(7点) ジャンプショット ファストブレイク,46-38,0,0,10000016,0,1,27,35,2,outsiderightwing,8.890000343,96.66999817,left
1111111,372,3,3:35,222,チームB,3,,選手15,,#3 選手15 アシスト(2本),,0,0,10000015,0,12,0,0,2,,,,
1111111,373,3,3:14,111,チームA,5,,選手5,,#5 選手5 3Pシュート○(7点) ジャンプショット,49-38,0,0,10000005,0,1,27,0,1,outsideright,70.83000183,32.81999969,right
1111111,374,3,3:14,111,チームA,2,,選手2,,#2 選手2 アシスト(2本),,0,0,10000002,0,12,0,0,1,,,,
1111111,375,3,2:55,222,チームB,4,,選手16,,#4 選手16 3Pシュート× プルアップジャンプショット,,0,0,10000016,0,2,98,0,2,outsideleft,26.52000046,26.04999924,left
1111111,376,3,2:53,111,チームA,,,,, チームディフェンスリバウンド(2-1-3),,0,0,0,0,19,0,0,1,,,,
1111111,377,3,2:53,222,チームB,10,,選手22,,#10 選手22 パーソナルファウル(1-5:2) 2ショット,,0,0,10000022,0,22,32,0,2,,,,
1111111,378,3,2:53,111,チームA,6,,選手6,,#6 選手6 ファウルドローン(4本),,0,0,10000006,0,15,0,0,1,,,,
1111111,379,3,2:53,111,チームA,2,,選手2,,#2 選手2 プレイヤーアウト,,0,0,10000002,0,87,0,0,1,,,,
1111111,380,3,2:53,111,チームA,3,,選手3,,#3 選手3 プレイヤーアウト,,0,0,10000003,0,87,0,0,1,,,,
1111111,381,3,2:53,111,チームA,10,,選手10,,#10 選手10 プレイヤーイン,,0,0,10000010,0,86,0,0,1,,,,
1111111,382,3,2:53,111,チームA,4,,選手4,,#4 選手4 プレイヤーイン,,0,0,10000004,0,86,0,0,1,,,,
1111111,383,3,2:53,222,チームB,10,,選手22,,#10 選手22 プレイヤーアウト,,0,0,10000022,0,87,0,0,2,,,,
1111111,384,3,2:53,222,チームB,4,,選手16,,#4 選手16 プレイヤーアウト,,0,0,10000016,0,87,0,0,2,,,,
1111111,385,3,2:53,222,チームB,1,,選手13,,#1 選手13 プレイヤーイン,,0,0,10000013,0,86,0,0,2,,,,
1111111,386,3,2:53,222,チームB,5,,選手17,,#5 選手17 プレイヤーイン,,0,0,10000017,0,86,0,0,2,,,,
1111111,387,3,2:53,111,チームA,6,,選手6,,#6 選手6 フリースロー× 1/2,,0,0,10000006,0,8,102,0,1,,,,
1111111,388,3,2:53,111,チームA,6,,選手6,,#6 選手6 フリースロー○(9点) 2/2,50-38,0,0,10000006,0,7,104,0,1,,,,
1111111,389,3,2:36,222,チームB,5,,選手17,,#5 選手17 3Pシュート○(6点) ステップバックジャンプショット,50-41,0,0,10000017,0,1,97,0,2,outsideleft,25.12000084,15.88000011,left
1111111,390,3,2:09,111,チームA,6,,選手6,,#6 選手6 2Pシュート インサイドペイント○(11点) フローティングジャンプショット,52-41,0,0,10000006,0,4,96,0,1,inthepaint,87.51999664,58.25,right
1111111,391,3,1:53,222,チームB,3,,選手15,,#3 選手15 3Pシュート× プルアップジャンプショット,,0,0,10000015,0,2,98,0,2,outsideleft,25.12000084,20.95999908,left
1111111,392,3,1:50,111,チームA,,,,, チームディフェンスリバウンド(2-2-4),,0,0,0,0,19,0,0,1,,,,
1111111,393,3,1:32,111,チームA,5,,選手5,,#5 選手5 3Pシュート○(10点) ジャンプショット,55-41,0,0,10000005,0,1,27,0,1,outsideright,68.94999695,27.73999977,right
1111111,394,3,1:32,111,チームA,4,,選手4,,#4 選手4 アシスト(2本),,0,0,10000004,0,12,0,0,1,,,,
1111111,395,3,1:09,222,チームB,5,,選手17,,#5 選手17 2Pシュート インサイドペイント× ドライビングレイアップ,,0,0,10000017,0,6,94,0,2,inthepaint,8.949999809,56.36999893,left
1111111,396,3,1:07,111,チームA,4,,選手4,,#4 選手4 ディフェンスリバウンド(0-3-3),,0,0,10000004,0,9,0,0,1,,,,
1111111,397,3,0:51,111,チームA,7,,選手7,,#7 選手7 2Pシュート アウトサイドペイント○(4点) ジャンプショット,57-41,0,0,10000007,0,3,27,0,1,insideright,86.73999786,28.30999947,right
1111111,398,3,0:51,111,チームA,4,,選手4,,#4 選手4 アシスト(3本),,0,0,10000004,0,12,0,0,1,,,,
1111111,399,3,0:29,222,チームB,3,,選手15,,#3 選手15 3Pシュート× ジャンプショット,,0,0,10000015,0,2,27,0,2,outsideright,21.56999969,86.66000366,left
1111111,400,3,0:27,111,チームA,7,,選手7,,#7 選手7 ディフェンスリバウンド(0-4-4),,0,0,10000007,0,9,0,0,1,,,,
1111111,401,3,0:09,111,チームA,6,,選手6,,#6 選手6 2Pシュート インサイドペイント○(13点) フローティングジャンプショット,59-41,0,0,10000006,0,4,96,0,1,inthepaint,84.40000153,63.33000183,right
1111111,402,3,0:00,0,,,,,,,59-41,1,0,0,0,83,0,0,0,,,,
1111111,403,4,10:00,222,チームB,7,,選手19,,#7 選手19 プレイヤーアウト,,0,0,10000019,0,87,0,0,2,,,,
1111111,404,4,10:00,222,チームB,4,,選手16,,#4 選手16 プレイヤーイン,,0,0,10000016,0,86,0,0,2,,,,
1111111,405,4,10:00,222,チームB,2,,選手14,,#2 選手14 プレイヤーイン,,0,0,10000014,0,86,0,0,2,,,,
1111111,406,4,10:00,222,チームB,3,,選手15,,#3 選手15 プレイヤーアウト,,0,0,10000015,0,87,0,0,2,,,,
1111111,407,4,9:39,111,チームA,5,,選手5,,#5 選手5 3Pシュート○(13点) プルアップジャンプショット,62-41,0,0,10000005,0,1,98,0,1,outsidecenter,68.01999664,46.66999817,right
1111111,408,4,9:15,222,チームB,5,,選手17,,#5 選手17 2Pシュート アウトサイドペイント× ジャンプショット,,0,0,10000017,0,5,27,0,2,insidecenter,23.87000084,32.25999832,left
1111111,409,4,9:13,111,チームA,5,,選手5,,#5 選手5 ディフェンスリバウンド(0-1-1),,0,0,10000005,0,9,0,0,1,,,,
1111111,410,4,8:54,111,チームA,6,,選手6,,#6 選手6 3Pシュート× プルアップジャンプショット,,0,0,10000006,0,2,98,0,1,outsideleft,70.94000244,66.66000366,right
1111111,411,4,8:52,111,チームA,4,,選手4,,#4 選手4 オフェンスリバウンド(1-3-4),,0,0,10000004,0,10,0,0,1,,,,
1111111,412,4,8:41,222,チームB,1,,選手13,,#1 選手13 パーソナルファウル(3-1:2) シューティング 2ショット,,0,0,10000013,0,22,32,39,2,,,,
1111111,413,4,8:41,111,チームA,4,,選手4,,#4 選手4 ファウルドローン(4本),,0,0,10000004,0,15,0,0,1,,,,
1111111,414,4,8:41,111,チームA,4,,選手4,,#4 選手4 フリースロー○(11点) 1/2 セカンドチャンス,63-41,0,0,10000004,0,7,102,37,1,,,,
1111111,415,4,8:41,111,チームA,6,,選手6,,#6 選手6 アシスト(1本),,0,0,10000006,0,12,0,0,1,,,,
1111111,416,4,8:41,111,チームA,4,,選手4,,#4 選手4 フリースロー○(12点) 2/2 セカンドチャンス,64-41,0,0,10000004,0,7,104,37,1,,,,
1111111,417,4,8:36,222,チームB,4,,選手16,,#4 選手16 ターンオーバー(4本) ボールハンドリング,,0,0,10000016,0,13,147,0,2,,,,
1111111,418,4,8:36,111,チームA,7,,選手7,,#7 選手7 スティール(2本),,0,0,10000007,0,14,0,0,1,,,,
1111111,419,4,8:27,111,チームA,10,,選手10,,#10 選手10 3Pシュート○(5点) ジャンプショット ファストブレイクポインツオフターンオーバー,67-41,0,0,10000010,0,1,27,38,1,outsiderightwing,95.01000214,3.450000048,right
1111111,420,4,8:27,111,チームA,6,,選手6,,#6 選手6 アシスト(2本),,0,0,10000006,0,12,0,0,1,,,,
1111111,421,4,8:27,222,チームB,,,,,タイムアウト フル,,0,0,0,0,88,139,0,2,,,,
1111111,422,4,8:10,222,チームB,2,,選手14,,#2 選手14 2Pシュート アウトサイドペイント× プルアップジャンプショット,,0,0,10000014,0,5,98,0,2,insideleftwing,5.769999981,17.85000038,left
1111111,423,4,8:08,111,チームA,7,,選手7,,#7 選手7 ディフェンスリバウンド(0-5-5),,0,0,10000007,0,9,0,0,1,,,,
1111111,424,4,7:43,111,チームA,6,,選手6,,#6 選手6 2Pシュート アウトサイドペイント× フェイドアウェイ,,0,0,10000006,0,5,91,0,1,insideright,88.13999939,22.65999985,right
1111111,425,4,7:41,111,チームA,,,,,チームターンオーバー(3本) 24秒バイオレーション,,0,0,0,0,17,34,0,1,,,,
1111111,426,4,7:41,222,チームB,8,,選手20,,#8 選手20 プレイヤーアウト,,0,0,10000020,0,87,0,0,2,,,,
1111111,427,4,7:41,222,チームB,2,,選手14,,#2 選手14 プレイヤーアウト,,0,0,10000014,0,87,0,0,2,,,,
1111111,428,4,7:41,222,チームB,3,,選手15,,#3 選手15 プレイヤーイン,,0,0,10000015,0,86,0,0,2,,,,
1111111,429,4,7:41,222,チームB,7,,選手19,,#7 選手19 プレイヤーイン,,0,0,10000019,0,86,0,0,2,,,,
1111111,430,4,7:24,222,チームB,1,,選手13,,#1 選手13 2Pシュート インサイドペイント○(18点) ジャンプショット ポインツオフターンオーバー,67-43,0,0,10000013,0,4,27,36,2,underbasket,8.579999924,48.36000061,left
1111111,431,4,6:57,111,チームA,6,,選手6,,#6 選手6 3Pシュート× ジャンプショット,,0,0,10000006,0,2,27,0,1,outsidecenter,67.38999939,32.81999969,right
1111111,432,4,6:55,111,チームA,,,,,チームターンオーバー(4本) 24秒バイオレーション,,0,0,0,0,17,34,0,1,,,,
1111111,433,4,6:53,222,チームB,3,,選手15,,#3 選手15 ターンオーバー(4本) バッドパス,,0,0,10000015,0,13,149,0,2,,,,
1111111,434,4,6:53,111,チームA,7,,選手7,,#7 選手7 スティール(3本),,0,0,10000007,0,14,0,0,1,,,,
1111111,435,4,6:50,222,チームB,3,,選手15,,#3 選手15 パーソナルファウル(3-2:2) シューティング 2ショット,,0,0,10000015,0,22,32,39,2,,,,
1111111,436,4,6:50,111,チームA,10,,選手10,,#10 選手10 ファウルドローン(1本),,0,0,10000010,0,15,0,0,1,,,,
1111111,437,4,6:50,111,チームA,6,,選手6,,#6 選手6 プレイヤーアウト,,0,0,10000006,0,87,0,0,1,,,,
1111111,438,4,6:50,111,チームA,5,,選手5,,#5 選手5 プレイヤーアウト,,0,0,10000005,0,87,0,0,1,,,,
1111111,439,4,6:50,111,チームA,1,,選手1,,#1 選手1 プレイヤーイン,,0,0,10000001,0,86,0,0,1,,,,
1111111,440,4,6:50,111,チームA,9,,選手9,,#9 選手9 プレイヤーイン,,0,0,10000009,0,86,0,0,1,,,,
1111111,441,4,6:50,222,チームB,5,,選手17,,#5 選手17 プレイヤーアウト,,0,0,10000017,0,87,0,0,2,,,,
1111111,442,4,6:50,222,チームB,6,,選手18,,#6 選手18 プレイヤーイン,,0,0,10000018,0,86,0,0,2,,,,
1111111,443,4,6:50,111,チームA,10,,選手10,,#10 選手10 フリースロー○(6点) 1/2 ファストブレイクポインツオフターンオーバー,68-43,0,0,10000010,0,7,102,38,1,,,,
1111111,444,4,6:50,111,チームA,7,,選手7,,#7 選手7 アシスト(1本),,0,0,10000007,0,12,0,0,1,,,,
1111111,445,4,6:50,111,チームA,10,,選手10,,#10 選手10 フリースロー○(7点) 2/2 ファストブレイクポインツオフターンオーバー,69-43,0,0,10000010,0,7,104,38,1,,,,
1111111,446,4,6:29,222,チームB,4,,選手16,,#4 選手16 2Pシュート インサイドペイント× ジャンプショット,,0,0,10000016,0,6,27,0,2,inthepaint,7.639999866,58.25,left
1111111,447,4,6:27,111,チームA,7,,選手7,,#7 選手7 ディフェンスリバウンド(0-6-6),,0,0,10000007,0,9,0,0,1,,,,
1111111,448,4,6:20,111,チームA,10,,選手10,,#10 選手10 3Pシュート× ジャンプショット,,0,0,10000010,0,2,27,0,1,outsidecenter,68.16999817,48.63999939,right
1111111,449,4,6:18,111,チームA,1,,選手1,,#1 選手1 オフェンスリバウンド(1-1-2),,0,0,10000001,0,10,0,0,1,,,,
1111111,450,4,6:17,111,チームA,7,,選手7,,#7 選手7 3Pシュート○(7点) ジャンプショット セカンドチャンス,72-43,0,0,10000007,0,1,27,37,1,outsideright,73.48000336,22.09000015,right
1111111,451,4,6:17,111,チームA,1,,選手1,,#1 選手1 アシスト(7本),,0,0,10000001,0,12,0,0,1,,,,
1111111,452,4,5:57,222,チームB,1,,選手13,,#1 選手13 ターンオーバー(2本) バッドパス,,0,0,10000013,0,13,149,0,2,,,,
1111111,453,4,5:39,111,チームA,10,,選手10,,#10 選手10 3Pシュート× ジャンプショット,,0,0,10000010,0,2,27,0,1,outsideright,70.94000244,28.37000084,right
1111111,454,4,5:37,222,チームB,4,,選手16,,#4 選手16 ディフェンスリバウンド(1-6-7),,0,0,10000016,0,9,0,0,2,,,,
1111111,455,4,5:27,222,チームB,7,,選手19,,#7 選手19 3Pシュート× ジャンプショット,,0,0,10000019,0,2,27,0,2,outsideleft,12.64000034,5.139999866,left
1111111,456,4,5:23,222,チームB,6,,選手18,,#6 選手18 オフェンスリバウンド(1-2-3),,0,0,10000018,0,10,0,0,2,,,,
1111111,457,4,5:20,222,チームB,3,,選手15,,#3 選手15 3Pシュート○(3点) ジャンプショット セカンドチャンス,72-46,0,0,10000015,0,1,27,37,2,outsideright,25.27000046,79.72000122,left
1111111,458,4,5:20,222,チームB,6,,選手18,,#6 選手18 アシスト(2本),,0,0,10000018,0,12,0,0,2,,,,
1111111,459,4,5:05,222,チームB,6,,選手18,,#6 選手18 パーソナルファウル(3-3:0) 0ショット,,0,0,10000018,0,22,30,0,2,,,,
1111111,460,4,5:05,111,チームA,1,,選手1,,#1 選手1 ファウルドローン(2本),,0,0,10000001,0,15,0,0,1,,,,
1111111,461,4,5:00,111,チームA,7,,選手7,,#7 選手7 ターンオーバー(2本) バッドパス,,0,0,10000007,0,13,149,0,1,,,,
1111111,462,4,5:00,222,チームB,1,,選手13,,#1 選手13 スティール(2本),,0,0,10000013,0,14,0,0,2,,,,
1111111,463,4,4:57,111,チームA,1,,選手1,,#1 選手1 パーソナルファウル(2-1:0) 0ショット,,0,0,10000001,0,22,30,0,1,,,,
1111111,464,4,4:57,222,チームB,6,,選手18,,#6 選手18 ファウルドローン(2本),,0,0,10000018,0,15,0,0,2,,,,
1111111,465,4,4:57,0,,,,,,タイムアウト オフィシャル,,0,0,0,0,88,90,0,0,,,,
1111111,466,4,4:57,111,チームA,10,,選手10,,#10 選手10 プレイヤーアウト,,0,0,10000010,0,87,0,0,1,,,,
1111111,467,4,4:57,111,チームA,4,,選手4,,#4 選手4 プレイヤーアウト,,0,0,10000004,0,87,0,0,1,,,,
1111111,468,4,4:57,111,チームA,3,,選手3,,#3 選手3 プレイヤーイン,,0,0,10000003,0,86,0,0,1,,,,
1111111,469,4,4:57,111,チームA,8,,選手8,,#8 選手8 プレイヤーイン,,0,0,10000008,0,86,0,0,1,,,,
1111111,470,4,4:44,222,チームB,1,,選手13,,#1 選手13 2Pシュート アウトサイドペイント○(20点) フェイドアウェイ ポインツオフターンオーバー,72-48,0,0,10000013,0,3,91,36,2,insideleft,7.639999866,31.69000053,left
1111111,471,4,4:15,111,チームA,1,,選手1,,#1 選手1 2Pシュート アウトサイドペイント× ステップバックジャンプショット,,0,0,10000001,0,5,97,0,1,insidecenter,75.66000366,66.72000122,right
1111111,472,4,4:13,111,チームA,3,,選手3,,#3 選手3 オフェンスリバウンド(1-5-6),,0,0,10000003,0,10,0,0,1,,,,
1111111,473,4,3:59,111,チームA,,,,,チームターンオーバー(5本) 24秒バイオレーション,,0,0,0,0,17,34,0,1,,,,
1111111,474,4,3:59,222,チームB,7,,選手19,,#7 選手19 プレイヤーアウト,,0,0,10000019,0,87,0,0,2,,,,
1111111,475,4,3:59,222,チームB,5,,選手17,,#5 選手17 プレイヤーイン,,0,0,10000017,0,86,0,0,2,,,,
1111111,476,4,3:44,111,チームA,7,,選手7,,#7 選手7 パーソナルファウル(2-2:0) 0ショット,,0,0,10000007,0,22,30,0,1,,,,
1111111,477,4,3:44,222,チームB,1,,選手13,,#1 選手13 ファウルドローン(8本),,0,0,10000013,0,15,0,0,2,,,,
1111111,478,4,3:37,222,チームB,3,,選手15,,#3 選手15 3Pシュート× プルアップジャンプショット,,0,0,10000015,0,2,98,0,2,outsideright,27.93000031,71.80999756,left
1111111,479,4,3:35,111,チームA,7,,選手7,,#7 選手7 ディフェンスリバウンド(0-7-7),,0,0,10000007,0,9,0,0,1,,,,
1111111,480,4,3:29,111,チームA,1,,選手1,,#1 選手1 ターンオーバー(3本) バッドパス,,0,0,10000001,0,13,149,0,1,,,,
1111111,481,4,3:29,222,チームB,1,,選手13,,#1 選手13 スティール(3本),,0,0,10000013,0,14,0,0,2,,,,
1111111,482,4,3:24,222,チームB,3,,選手15,,#3 選手15 2Pシュート インサイドペイント○(5点) ドライビングレイアップ ファストブレイクポインツオフターンオーバー,72-50,0,0,10000015,0,4,94,38,2,inthepaint,10.44999981,44.97000122,left
1111111,483,4,3:15,222,チームB,6,,選手18,,#6 選手18 パーソナルファウル(4-4:0) 0ショット,,0,0,10000018,0,22,30,0,2,,,,
1111111,484,4,3:15,111,チームA,1,,選手1,,#1 選手1 ファウルドローン(3本),,0,0,10000001,0,15,0,0,1,,,,
1111111,485,4,3:15,111,チームA,1,,選手1,,#1 選手1 プレイヤーアウト,,0,0,10000001,0,87,0,0,1,,,,
1111111,486,4,3:15,111,チームA,11,,選手11,,#11 選手11 プレイヤーイン,,0,0,10000011,0,86,0,0,1,,,,
1111111,487,4,3:15,222,チームB,3,,選手15,,#3 選手15 プレイヤーアウト,,0,0,10000015,0,87,0,0,2,,,,
1111111,488,4,3:15,222,チームB,2,,選手14,,#2 選手14 プレイヤーイン,,0,0,10000014,0,86,0,0,2,,,,
1111111,489,4,2:57,111,チームA,8,,選手8,,#8 選手8 2Pシュート インサイドペイント○(2点) ドライビングレイアップ,74-50,0,0,10000008,0,4,94,0,1,inthepaint,91.29000092,59.22999954,right
1111111,490,4,2:57,222,チームB,,,,,タイムアウト フル,,0,0,0,0,88,139,0,2,,,,
1111111,491,4,2:47,222,チームB,2,,選手14,,#2 選手14 ターンオーバー(2本) バッドパス,,0,0,10000014,0,13,149,0,2,,,,
1111111,492,4,2:36,111,チームA,7,,選手7,,#7 選手7 2Pシュート インサイドペイント○(9点) ダンク ポインツオフターンオーバー,76-50,0,0,10000007,0,4,29,36,1,underbasket,90.80000305,52.31999969,right
1111111,493,4,2:36,111,チームA,9,,選手9,,#9 選手9 アシスト(2本),,0,0,10000009,0,12,0,0,1,,,,
1111111,494,4,2:24,111,チームA,11,,選手11,,#11 選手11 パーソナルファウル(1-3:0) 0ショット,,0,0,10000011,0,22,30,0,1,,,,
1111111,495,4,2:24,222,チームB,4,,選手16,,#4 選手16 ファウルドローン(2本),,0,0,10000016,0,15,0,0,2,,,,
1111111,496,4,2:24,111,チームA,7,,選手7,,#7 選手7 プレイヤーアウト,,0,0,10000007,0,87,0,0,1,,,,
1111111,497,4,2:24,222,チームB,6,,選手18,,#6 選手18 プレイヤーアウト,,0,0,10000018,0,87,0,0,2,,,,
1111111,498,4,2:24,222,チームB,8,,選手20,,#8 選手20 プレイヤーイン,,0,0,10000020,0,86,0,0,2,,,,
1111111,499,4,2:24,111,チームA,12,,選手12,,#12 選手12 プレイヤーイン,,0,0,10000012,0,86,0,0,1,,,,
1111111,500,4,2:24,111,チームA,10,,選手10,,#10 選手10 プレイヤーイン,,0,0,10000010,0,86,0,0,1,,,,
1111111,501,4,2:24,111,チームA,3,,選手3,,#3 選手3 プレイヤーアウト,,0,0,10000003,0,87,0,0,1,,,,
1111111,502,4,2:24,222,チームB,,,,,チームターンオーバー(2本) 5秒チームバイオレーション,,0,0,0,0,17,159,0,2,,,,
1111111,503,4,2:10,222,チームB,1,,選手13,,#1 選手13 プレイヤーアウト,,0,0,10000013,0,87,0,0,2,,,,
1111111,504,4,2:10,222,チームB,4,,選手16,,#4 選手16 プレイヤーアウト,,0,0,10000016,0,87,0,0,2,,,,
1111111,505,4,2:10,222,チームB,5,,選手17,,#5 選手17 プレイヤーアウト,,0,0,10000017,0,87,0,0,2,,,,
1111111,506,4,2:10,222,チームB,11,,選手23,,#11 選手23 プレイヤーイン,,0,0,10000023,0,86,0,0,2,,,,
1111111,507,4,2:10,222,チームB,9,,選手21,,#9 選手21 プレイヤーイン,,0,0,10000021,0,86,0,0,2,,,,
1111111,508,4,2:10,222,チームB,7,,選手19,,#7 選手19 プレイヤーイン,,0,0,10000019,0,86,0,0,2,,,,
1111111,509,4,1:58,222,チームB,2,,選手14,,#2 選手14 パーソナルファウル(3-5:2) 2ショット,,0,0,10000014,0,22,32,0,2,,,,
1111111,510,4,1:58,111,チームA,11,,選手11,,#11 選手11 ファウルドローン(1本),,0,0,10000011,0,15,0,0,1,,,,
1111111,511,4,1:58,111,チームA,11,,選手11,,#11 選手11 フリースロー○(1点) 1/2 ポインツオフターンオーバー,77-50,0,0,10000011,0,7,102,36,1,,,,
1111111,512,4,1:58,111,チームA,11,,選手11,,#11 選手11 フリースロー× 2/2,,0,0,10000011,0,8,104,0,1,,,,
1111111,513,4,1:58,222,チームB,7,,選手19,,#7 選手19 ディフェンスリバウンド(2-5-7),,0,0,10000019,0,9,0,0,2,,,,
1111111,514,4,1:40,111,チームA,8,,選手8,,#8 選手8 パーソナルファウル(2-4:0) 0ショット,,0,0,10000008,0,22,30,0,1,,,,
1111111,515,4,1:40,222,チームB,2,,選手14,,#2 選手14 ファウルドローン(1本),,0,0,10000014,0,15,0,0,2,,,,
1111111,516,4,1:30,222,チームB,11,,選手23,,#11 選手23 3Pシュート○(3点) ジャンプショット,77-53,0,0,10000023,0,1,27,0,2,outsideright,25.73999977,82.54000092,left
1111111,517,4,1:30,222,チームB,2,,選手14,,#2 選手14 アシスト(1本),,0,0,10000014,0,12,0,0,2,,,,
1111111,518,4,1:10,222,チームB,11,,選手23,,#11 選手23 パーソナルファウル(1-6:2) 2ショット,,0,0,10000023,0,22,32,0,2,,,,
1111111,519,4,1:10,111,チームA,11,,選手11,,#11 選手11 ファウルドローン(2本),,0,0,10000011,0,15,0,0,1,,,,
1111111,520,4,1:10,111,チームA,11,,選手11,,#11 選手11 フリースロー× 1/2,,0,0,10000011,0,8,102,0,1,,,,
1111111,521,4,1:10,111,チームA,11,,選手11,,#11 選手11 フリースロー○(2点) 2/2,78-53,0,0,10000011,0,7,104,0,1,,,,
1111111,522,4,0:50,222,チームB,11,,選手23,,#11 選手23 2Pシュート アウトサイドペイント× ジャンプショット,,0,0,10000023,0,5,27,0,2,insidecenter,22,53.72999954,left
1111111,523,4,0:48,111,チームA,10,,選手10,,#10 選手10 ディフェンスリバウンド(0-1-1),,0,0,10000010,0,9,0,0,1,,,,
1111111,524,4,0:32,111,チームA,9,,選手9,,#9 選手9 3Pシュート○(3点) ジャンプショット,81-53,0,0,10000009,0,1,27,0,1,outsideright,80.19000244,10.78999996,right
1111111,525,4,0:32,111,チームA,9,,選手9,,#9 選手9 バスケットカウント,,0,0,10000009,0,16,0,,1,,,,
1111111,526,4,0:32,111,チームA,11,,選手11,,#11 選手11 アシスト(1本),,0,0,10000011,0,12,0,0,1,,,,
1111111,527,4,0:32,222,チームB,9,,選手21,,#9 選手21 パーソナルファウル(2-7:1) シューティング 1ショット,,0,0,10000021,0,22,31,39,2,,,,
1111111,528,4,0:32,111,チームA,9,,選手9,,#9 選手9 フリースロー○(4点) 1/1,82-53,0,0,10000009,0,7,101,0,1,,,,
1111111,529,4,0:14,222,チームB,2,,選手14,,#2 選手14 2Pシュート インサイドペイント× プルアップジャンプショット,,0,0,10000014,0,6,98,0,2,inthepaint,15.76000023,35.93000031,left
1111111,530,4,0:11,111,チームA,10,,選手10,,#10 選手10 ディフェンスリバウンド(0-2-2),,0,0,10000010,0,9,0,0,1,,,,
1111111,531,4,0:00,0,,,,,,,82-53,1,0,0,0,83,0,0,0,,,,
1111111,532,4,0:00,0,,,,,,,82-53,0,1,0,0,81,0,0,0,,,,
